SimTime,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TRST_N,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TCK,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TMS,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TDI,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TDO,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.SERV_RSTI_N
2379800,1,0,0,0,0,1
2379850,1,1,0,0,0,1
2379900,1,0,0,0,0,1
2379950,1,1,0,0,0,1
2380000,1,0,0,0,0,1
2380050,1,1,0,0,0,1
2380100,1,0,0,0,0,1
2380100.01,1,0,0,0,1,1
2380150,1,1,0,0,1,1
2380200,1,0,0,0,1,1
2380250,1,1,0,0,1,1
2380300,1,0,0,0,1,1
2380300.01,1,0,0,0,0,1
2380350,1,1,0,0,0,1
2380400,1,0,0,0,0,1
2380450,1,1,0,0,0,1
2380500,1,0,0,0,0,1
2380550,1,1,0,0,0,1
2380600,1,0,0,0,0,1
2380650,1,1,0,0,0,1
2380700,1,0,0,0,0,1
2380750,1,1,0,0,0,1
2380800,1,0,0,0,0,1
2380850,1,1,0,0,0,1
2380900,1,0,0,0,0,1
2380950,1,1,0,0,0,1
2381000,1,0,0,0,0,1
2381050,1,1,0,0,0,1
2381100,1,0,0,0,0,1
2381150,1,1,0,0,0,1
2381200,1,0,0,0,0,1
2381250,1,1,0,0,0,1
2381300,1,0,0,0,0,1
2381350,1,1,0,0,0,1
2381400,1,0,0,0,0,1
2381450,1,1,0,0,0,1
2381500,1,0,0,0,0,1
2381550,1,1,0,0,0,1
2381600,1,0,0,0,0,1
2381650,1,1,0,0,0,1
2381700,1,0,0,0,0,1
2381750,1,1,0,0,0,1
2381800,1,0,0,0,0,1
2381850,1,1,0,0,0,1
2381900,1,0,0,0,0,1
2381950,1,1,0,0,0,1
2382000,1,0,0,0,0,1
2382050,1,1,0,0,0,1
2382100,1,0,0,0,0,1
2382150,1,1,0,0,0,1
2382200,1,0,0,0,0,1
2382250,1,1,0,0,0,1
2382300,1,0,0,0,0,1
2382350,1,1,0,0,0,1
2382400,1,0,0,0,0,1
2382450,1,1,0,0,0,1
2382500,1,0,0,0,0,1
2382550,1,1,0,0,0,1
2382600,1,0,0,0,0,1
2382650,1,1,0,0,0,1
2382700,1,0,0,0,0,1
2382750,1,1,0,0,0,1
2382800,1,0,0,0,0,1
2382850,1,1,0,0,0,1
2382900,1,0,0,0,0,1
2382950,1,1,0,0,0,1
2383000,1,0,0,0,0,1
2383050,1,1,0,0,0,1
2383100,1,0,0,0,0,1
2383150,1,1,0,0,0,1
2383200,1,0,0,0,0,1
2383250,1,1,0,0,0,1
2383300,1,0,0,0,0,1
2383350,1,1,0,0,0,1
2383400,1,0,0,0,0,1
2383450,1,1,0,0,0,1
2383500,1,0,0,0,0,1
2383550,1,1,0,0,0,1
2383600,1,0,0,0,0,1
2383650,1,1,0,0,0,1
2383700,1,0,0,0,0,1
2383750,1,1,0,0,0,1
2383800,1,0,0,0,0,1
2383850,1,1,0,0,0,1
2383900,1,0,0,0,0,1
2383950,1,1,0,0,0,1
2384000,1,0,0,0,0,1
2384050,1,1,0,0,0,1
2384100,1,0,0,0,0,1
2384150,1,1,0,0,0,1
2384200,1,0,0,0,0,1
2384250,1,1,0,0,0,1
2384300,1,0,0,0,0,1
2384350,1,1,0,0,0,1
2384400,1,0,0,0,0,1
2384450,1,1,0,0,0,1
2384500,1,0,0,0,0,1
2384550,1,1,0,0,0,1
2384600,1,0,0,0,0,1
2384650,1,1,0,0,0,1
2384700,1,0,0,0,0,1
2384750,1,1,0,0,0,1
2384800,1,0,0,0,0,1
2384850,1,1,0,0,0,1
2384900,1,0,0,0,0,1
2384950,1,1,0,0,0,1
2385000,1,0,0,0,0,1
2385050,1,1,0,0,0,1
2385100,1,0,0,0,0,1
2385150,1,1,0,0,0,1
2385200,1,0,0,0,0,1
2385250,1,1,0,0,0,1
2385300,1,0,0,0,0,1
2385350,1,1,0,0,0,1
2385400,1,0,0,0,0,1
2385450,1,1,0,0,0,1
2385500,1,0,0,0,0,1
2385550,1,1,0,0,0,1
2385600,1,0,0,0,0,1
2385650,1,1,0,0,0,1
2385700,1,0,0,0,0,1
2385750,1,1,0,0,0,1
2385800,1,0,0,0,0,1
2385850,1,1,0,0,0,1
2385900,1,0,0,0,0,1
2385950,1,1,0,0,0,1
2386000,1,0,0,0,0,1
2386050,1,1,0,0,0,1
2386100,1,0,0,0,0,1
2386150,1,1,0,0,0,1
2386200,1,0,0,0,0,1
2386250,1,1,0,0,0,1
2386300,1,0,0,0,0,1
2386350,1,1,0,0,0,1
2386400,1,0,0,0,0,1
2386450,1,1,0,0,0,1
2386500,1,0,0,0,0,1
2386550,1,1,0,0,0,1
2386600,1,0,0,0,0,1
2386650,1,1,0,0,0,1
2386700,1,0,0,0,0,1
2386750,1,1,0,0,0,1
2386800,1,0,0,0,0,1
2386850,1,1,0,0,0,1
2386900,1,0,0,0,0,1
2386950,1,1,0,0,0,1
2387000,1,0,0,0,0,1
2387050,1,1,0,0,0,1
2387100,1,0,0,0,0,1
2387150,1,1,0,0,0,1
2387200,1,0,0,0,0,1
2387250,1,1,0,0,0,1
2387300,1,0,0,0,0,1
2387350,1,1,0,0,0,1
2387400,1,0,0,0,0,1
2387450,1,1,0,0,0,1
2387500,1,0,0,0,0,1
2387550,1,1,0,0,0,1
2387600,1,0,0,0,0,1
2387650,1,1,0,0,0,1
2387700,1,0,0,0,0,1
2387750,1,1,0,0,0,1
2387800,1,0,0,0,0,1
2387850,1,1,0,0,0,1
2387900,1,0,0,0,0,1
2387950,1,1,0,0,0,1
2388000,1,0,0,0,0,1
2388050,1,1,0,0,0,1
2388100,1,0,0,0,0,1
2388150,1,1,0,0,0,1
2388200,1,0,0,0,0,1
2388250,1,1,0,0,0,1
2388300,1,0,0,0,0,1
2388350,1,1,0,0,0,1
2388400,1,0,0,0,0,1
2388450,1,1,0,0,0,1
2388500,1,0,0,0,0,1
2388550,1,1,0,0,0,1
2388600,1,0,0,0,0,1
2388650,1,1,0,0,0,1
2388700,1,0,0,0,0,1
2388750,1,1,0,0,0,1
2388800,1,0,0,0,0,1
2388850,1,1,0,0,0,1
2388900,1,0,0,0,0,1
2388950,1,1,0,0,0,1
2389000,1,0,0,0,0,1
2389050,1,1,0,0,0,1
2389100,1,0,0,0,0,1
2389150,1,1,0,0,0,1
2389200,1,0,0,0,0,1
2389250,1,1,0,0,0,1
2389300,1,0,0,0,0,1
2389350,1,1,0,0,0,1
2389400,1,0,0,0,0,1
2389450,1,1,0,0,0,1
2389500,1,0,0,0,0,1
2389550,1,1,0,0,0,1
2389600,1,0,0,0,0,1
2390800,1,0,1,0,0,1
2390850,1,1,1,0,0,1
2390900,1,0,1,0,0,1
2390900.01,1,0,1,0,z,1
2390950,1,1,1,0,z,1
2391000,1,0,1,0,z,1
2391050,1,1,1,0,z,1
2391100,1,0,1,0,z,1
2391150,1,1,1,0,z,1
2391200,1,0,0,0,z,1
2391250,1,1,0,0,z,1
2391300,1,0,0,0,z,1
2391350,1,1,0,0,z,1
2391400,1,0,0,0,z,1
2391400.01,1,0,0,0,1,1
2391450,1,1,0,0,1,1
2391500,1,0,0,1,1,1
2391500.01,1,0,0,1,0,1
2391550,1,1,0,1,0,1
2391600,1,0,0,0,0,1
2391650,1,1,0,0,0,1
2391700,1,0,0,1,0,1
2391750,1,1,0,1,0,1
2391800,1,0,0,0,0,1
2391850,1,1,0,0,0,1
2391900,1,0,0,0,0,1
2391950,1,1,0,0,0,1
2392000,1,0,0,0,0,1
2392050,1,1,0,0,0,1
2392100,1,0,0,0,0,1
2392150,1,1,0,0,0,1
2392200,1,0,0,0,0,1
2392250,1,1,0,0,0,1
2392300,1,0,0,0,0,1
2392350,1,1,0,0,0,1
2392400,1,0,0,0,0,1
2392450,1,1,0,0,0,1
2392500,1,0,0,0,0,1
2392550,1,1,0,0,0,1
2392600,1,0,0,0,0,1
2392650,1,1,0,0,0,1
2392700,1,0,0,0,0,1
2392750,1,1,0,0,0,1
2392800,1,0,0,0,0,1
2392850,1,1,0,0,0,1
2392900,1,0,1,0,0,1
2392950,1,1,1,0,0,1
2393000,1,0,1,0,0,1
2393000.01,1,0,1,0,z,1
2393050,1,1,1,0,z,1
2393100,1,0,1,0,z,1
2393150,1,1,1,0,z,1
2393200,1,0,0,0,z,1
2393250,1,1,0,0,z,1
2393300,1,0,0,0,z,1
2393350,1,1,0,0,z,1
2393400,1,0,0,0,z,1
2393400.01,1,0,0,0,0,1
2393450,1,1,0,0,0,1
2393500,1,0,0,0,0,1
2393550,1,1,0,0,0,1
2393600,1,0,0,0,0,1
2393650,1,1,0,0,0,1
2393700,1,0,0,0,0,1
2393750,1,1,0,0,0,1
2393800,1,0,0,1,0,1
2393800.01,1,0,0,1,1,1
2393850,1,1,0,1,1,1
2393900,1,0,0,0,1,1
2393900.01,1,0,0,0,0,1
2393950,1,1,0,0,0,1
2394000,1,0,0,0,0,1
2394050,1,1,0,0,0,1
2394100,1,0,0,0,0,1
2394150,1,1,0,0,0,1
2394200,1,0,0,0,0,1
2394250,1,1,0,0,0,1
2394300,1,0,0,0,0,1
2394350,1,1,0,0,0,1
2394400,1,0,0,0,0,1
2394450,1,1,0,0,0,1
2394500,1,0,0,0,0,1
2394550,1,1,0,0,0,1
2394600,1,0,0,0,0,1
2394650,1,1,0,0,0,1
2394700,1,0,0,0,0,1
2394750,1,1,0,0,0,1
2394800,1,0,0,0,0,1
2394850,1,1,0,0,0,1
2394900,1,0,1,0,0,1
2394950,1,1,1,0,0,1
2395000,1,0,1,0,0,1
2395000.01,1,0,1,0,z,1
2395050,1,1,1,0,z,1
2395100,1,0,1,0,z,1
2395150,1,1,1,0,z,1
2395200,1,0,1,0,z,1
2395250,1,1,1,0,z,1
2395300,1,0,0,0,z,1
2395350,1,1,0,0,z,1
2395400,1,0,0,0,z,1
2395450,1,1,0,0,z,1
2395500,1,0,0,0,z,1
2395500.01,1,0,0,0,1,1
2395550,1,1,0,0,1,1
2395600,1,0,0,0,1,1
2395600.01,1,0,0,0,0,1
2395650,1,1,0,0,0,1
2395700,1,0,0,0,0,1
2395750,1,1,0,0,0,1
2395800,1,0,0,1,0,1
2395850,1,1,0,1,0,1
2395900,1,0,0,0,0,1
2395950,1,1,0,0,0,1
2396000,1,0,0,0,0,1
2396050,1,1,0,0,0,1
2396100,1,0,0,0,0,1
2396150,1,1,0,0,0,1
2396200,1,0,0,0,0,1
2396250,1,1,0,0,0,1
2396300,1,0,0,0,0,1
2396350,1,1,0,0,0,1
2396400,1,0,0,0,0,1
2396450,1,1,0,0,0,1
2396500,1,0,0,0,0,1
2396550,1,1,0,0,0,1
2396600,1,0,0,0,0,1
2396650,1,1,0,0,0,1
2396700,1,0,0,0,0,1
2396750,1,1,0,0,0,1
2396800,1,0,0,0,0,1
2396850,1,1,0,0,0,1
2396900,1,0,0,0,0,1
2396950,1,1,0,0,0,1
2397000,1,0,1,0,0,1
2397050,1,1,1,0,0,1
2397100,1,0,1,0,0,1
2397100.01,1,0,1,0,z,1
2397150,1,1,1,0,z,1
2397200,1,0,1,0,z,1
2397250,1,1,1,0,z,1
2397300,1,0,0,0,z,1
2397350,1,1,0,0,z,1
2397400,1,0,0,0,z,1
2397450,1,1,0,0,z,1
2397500,1,0,0,0,z,1
2397500.01,1,0,0,0,0,1
2397550,1,1,0,0,0,1
2397600,1,0,0,0,0,1
2397650,1,1,0,0,0,1
2397700,1,0,0,0,0,1
2397750,1,1,0,0,0,1
2397800,1,0,0,0,0,1
2397850,1,1,0,0,0,1
2397900,1,0,0,0,0,1
2397950,1,1,0,0,0,1
2398000,1,0,0,0,0,1
2398050,1,1,0,0,0,1
2398100,1,0,0,0,0,1
2398150,1,1,0,0,0,1
2398200,1,0,0,0,0,1
2398250,1,1,0,0,0,1
2398300,1,0,0,0,0,1
2398350,1,1,0,0,0,1
2398400,1,0,0,0,0,1
2398450,1,1,0,0,0,1
2398500,1,0,0,0,0,1
2398550,1,1,0,0,0,1
2398600,1,0,0,0,0,1
2398650,1,1,0,0,0,1
2398700,1,0,0,0,0,1
2398750,1,1,0,0,0,1
2398800,1,0,0,0,0,1
2398850,1,1,0,0,0,1
2398900,1,0,0,0,0,1
2398950,1,1,0,0,0,1
2399000,1,0,0,0,0,1
2399050,1,1,0,0,0,1
2399100,1,0,0,0,0,1
2399150,1,1,0,0,0,1
2399200,1,0,0,0,0,1
2399250,1,1,0,0,0,1
2399300,1,0,0,0,0,1
2399350,1,1,0,0,0,1
2399400,1,0,0,0,0,1
2399450,1,1,0,0,0,1
2399500,1,0,0,0,0,1
2399550,1,1,0,0,0,1
2399600,1,0,0,0,0,1
2399650,1,1,0,0,0,1
2399700,1,0,0,0,0,1
2399750,1,1,0,0,0,1
2399800,1,0,0,0,0,1
2399850,1,1,0,0,0,1
2399900,1,0,0,0,0,1
2399950,1,1,0,0,0,1
2400000,1,0,0,0,0,1
2400050,1,1,0,0,0,1
2400100,1,0,0,0,0,1
2400150,1,1,0,0,0,1
2400200,1,0,0,0,0,1
2400250,1,1,0,0,0,1
2400300,1,0,0,0,0,1
2400350,1,1,0,0,0,1
2400400,1,0,0,0,0,1
2400450,1,1,0,0,0,1
2400500,1,0,0,0,0,1
2400550,1,1,0,0,0,1
2400600,1,0,0,0,0,1
2400650,1,1,0,0,0,1
2400700,1,0,0,0,0,1
2400750,1,1,0,0,0,1
2400800,1,0,0,0,0,1
2400850,1,1,0,0,0,1
2400900,1,0,0,0,0,1
2400950,1,1,0,0,0,1
2401000,1,0,0,0,0,1
2401050,1,1,0,0,0,1
2401100,1,0,0,0,0,1
2401150,1,1,0,0,0,1
2401200,1,0,0,0,0,1
2401250,1,1,0,0,0,1
2401300,1,0,0,0,0,1
2401350,1,1,0,0,0,1
2401400,1,0,0,0,0,1
2401450,1,1,0,0,0,1
2401500,1,0,0,1,0,1
2401500.01,1,0,0,1,1,1
2401550,1,1,0,1,1,1
2401600,1,0,0,0,1,1
2401600.01,1,0,0,0,0,1
2401650,1,1,0,0,0,1
2401700,1,0,0,1,0,1
2401700.01,1,0,0,1,1,1
2401750,1,1,0,1,1,1
2401800,1,0,0,1,1,1
2401850,1,1,0,1,1,1
2401900,1,0,0,0,1,1
2401950,1,1,0,0,1,1
2402000,1,0,0,1,1,1
2402000.01,1,0,0,1,0,1
2402050,1,1,0,1,0,1
2402100,1,0,0,0,0,1
2402150,1,1,0,0,0,1
2402200,1,0,0,0,0,1
2402250,1,1,0,0,0,1
2402300,1,0,0,0,0,1
2402350,1,1,0,0,0,1
2402400,1,0,0,0,0,1
2402400.01,1,0,0,0,1,1
2402450,1,1,0,0,1,1
2402500,1,0,0,0,1,1
2402500.01,1,0,0,0,0,1
2402550,1,1,0,0,0,1
2402600,1,0,0,0,0,1
2402650,1,1,0,0,0,1
2402700,1,0,0,0,0,1
2402750,1,1,0,0,0,1
2402800,1,0,0,0,0,1
2402850,1,1,0,0,0,1
2402900,1,0,0,0,0,1
2402950,1,1,0,0,0,1
2403000,1,0,0,0,0,1
2403050,1,1,0,0,0,1
2403100,1,0,0,0,0,1
2403150,1,1,0,0,0,1
2403200,1,0,0,0,0,1
2403250,1,1,0,0,0,1
2403300,1,0,0,0,0,1
2403350,1,1,0,0,0,1
2403400,1,0,0,0,0,1
2403450,1,1,0,0,0,1
2403500,1,0,0,0,0,1
2403550,1,1,0,0,0,1
2403600,1,0,0,0,0,1
2403650,1,1,0,0,0,1
2403700,1,0,0,0,0,1
2403750,1,1,0,0,0,1
2403800,1,0,0,0,0,1
2403850,1,1,0,0,0,1
2403900,1,0,0,0,0,1
2403950,1,1,0,0,0,1
2404000,1,0,0,0,0,1
2404050,1,1,0,0,0,1
2404100,1,0,0,0,0,1
2404150,1,1,0,0,0,1
2404200,1,0,0,0,0,1
2404250,1,1,0,0,0,1
2404300,1,0,0,0,0,1
2404350,1,1,0,0,0,1
2404400,1,0,0,0,0,1
2404450,1,1,0,0,0,1
2404500,1,0,0,0,0,1
2404550,1,1,0,0,0,1
2404600,1,0,0,0,0,1
2404650,1,1,0,0,0,1
2404700,1,0,0,0,0,1
2404750,1,1,0,0,0,1
2404800,1,0,0,0,0,1
2404850,1,1,0,0,0,1
2404900,1,0,0,0,0,1
2404950,1,1,0,0,0,1
2405000,1,0,0,0,0,1
2405050,1,1,0,0,0,1
2405100,1,0,0,0,0,1
2405150,1,1,0,0,0,1
2405200,1,0,0,0,0,1
2405250,1,1,0,0,0,1
2405300,1,0,0,0,0,1
2405350,1,1,0,0,0,1
2405400,1,0,0,0,0,1
2405450,1,1,0,0,0,1
2405500,1,0,0,0,0,1
2405550,1,1,0,0,0,1
2405600,1,0,0,0,0,1
2405650,1,1,0,0,0,1
2405700,1,0,0,0,0,1
2405750,1,1,0,0,0,1
2405800,1,0,0,0,0,1
2405850,1,1,0,0,0,1
2405900,1,0,0,0,0,1
2405950,1,1,0,0,0,1
2406000,1,0,0,0,0,1
2406050,1,1,0,0,0,1
2406100,1,0,0,0,0,1
2406150,1,1,0,0,0,1
2406200,1,0,0,0,0,1
2406250,1,1,0,0,0,1
2406300,1,0,0,0,0,1
2406350,1,1,0,0,0,1
2406400,1,0,0,0,0,1
2406450,1,1,0,0,0,1
2406500,1,0,0,0,0,1
2406550,1,1,0,0,0,1
2406600,1,0,0,0,0,1
2406650,1,1,0,0,0,1
2406700,1,0,0,0,0,1
2406750,1,1,0,0,0,1
2406800,1,0,0,0,0,1
2406850,1,1,0,0,0,1
2406900,1,0,0,0,0,1
2406950,1,1,0,0,0,1
2407000,1,0,0,0,0,1
2407050,1,1,0,0,0,1
2407100,1,0,0,0,0,1
2407150,1,1,0,0,0,1
2407200,1,0,0,0,0,1
2407250,1,1,0,0,0,1
2407300,1,0,0,0,0,1
2407350,1,1,0,0,0,1
2407400,1,0,0,0,0,1
2407450,1,1,0,0,0,1
2407500,1,0,0,0,0,1
2407550,1,1,0,0,0,1
2407600,1,0,0,0,0,1
2407650,1,1,0,0,0,1
2407700,1,0,0,0,0,1
2407750,1,1,0,0,0,1
2407800,1,0,0,0,0,1
2407850,1,1,0,0,0,1
2407900,1,0,0,0,0,1
2407950,1,1,0,0,0,1
2408000,1,0,0,0,0,1
2408050,1,1,0,0,0,1
2408100,1,0,0,0,0,1
2408150,1,1,0,0,0,1
2408200,1,0,0,0,0,1
2408250,1,1,0,0,0,1
2408300,1,0,0,0,0,1
2408350,1,1,0,0,0,1
2408400,1,0,0,0,0,1
2408450,1,1,0,0,0,1
2408500,1,0,0,0,0,1
2408550,1,1,0,0,0,1
2408600,1,0,0,0,0,1
2408650,1,1,0,0,0,1
2408700,1,0,0,0,0,1
2408750,1,1,0,0,0,1
2408800,1,0,0,0,0,1
2408850,1,1,0,0,0,1
2408900,1,0,0,0,0,1
2408950,1,1,0,0,0,1
2409000,1,0,0,0,0,1
2409050,1,1,0,0,0,1
2409100,1,0,0,0,0,1
2409150,1,1,0,0,0,1
2409200,1,0,0,0,0,1
2409250,1,1,0,0,0,1
2409300,1,0,0,0,0,1
2409350,1,1,0,0,0,1
2409400,1,0,0,0,0,1
2409450,1,1,0,0,0,1
2409500,1,0,0,0,0,1
2409550,1,1,0,0,0,1
2409600,1,0,0,0,0,1
2409650,1,1,0,0,0,1
2409700,1,0,0,0,0,1
2409750,1,1,0,0,0,1
2409800,1,0,0,0,0,1
2409850,1,1,0,0,0,1
2409900,1,0,0,0,0,1
2409950,1,1,0,0,0,1
2410000,1,0,0,0,0,1
2410050,1,1,0,0,0,1
2410100,1,0,0,0,0,1
2410150,1,1,0,0,0,1
2410200,1,0,0,0,0,1
2410250,1,1,0,0,0,1
2410300,1,0,0,0,0,1
2410350,1,1,0,0,0,1
2410400,1,0,0,0,0,1
2410450,1,1,0,0,0,1
2410500,1,0,0,0,0,1
2410550,1,1,0,0,0,1
2410600,1,0,0,0,0,1
2410650,1,1,0,0,0,1
2410700,1,0,0,0,0,1
2410750,1,1,0,0,0,1
2410800,1,0,0,0,0,1
2410850,1,1,0,0,0,1
2410900,1,0,0,0,0,1
2410950,1,1,0,0,0,1
2411000,1,0,0,0,0,1
2411050,1,1,0,0,0,1
2411100,1,0,0,0,0,1
2411150,1,1,0,0,0,1
2411200,1,0,0,0,0,1
2411250,1,1,0,0,0,1
2411300,1,0,0,0,0,1
2411350,1,1,0,0,0,1
2411400,1,0,0,0,0,1
2411450,1,1,0,0,0,1
2411500,1,0,0,0,0,1
2411550,1,1,0,0,0,1
2411600,1,0,0,0,0,1
2411650,1,1,0,0,0,1
2411700,1,0,0,0,0,1
2411750,1,1,0,0,0,1
2411800,1,0,0,0,0,1
2411850,1,1,0,0,0,1
2411900,1,0,0,0,0,1
2411950,1,1,0,0,0,1
2412000,1,0,0,0,0,1
2412050,1,1,0,0,0,1
2412100,1,0,0,0,0,1
2412150,1,1,0,0,0,1
2412200,1,0,0,0,0,1
2412250,1,1,0,0,0,1
2412300,1,0,0,0,0,1
2412350,1,1,0,0,0,1
2412400,1,0,0,0,0,1
2412450,1,1,0,0,0,1
2412500,1,0,0,0,0,1
2412550,1,1,0,0,0,1
2412600,1,0,0,0,0,1
2412650,1,1,0,0,0,1
2412700,1,0,0,0,0,1
2412750,1,1,0,0,0,1
2412800,1,0,0,0,0,1
2412850,1,1,0,0,0,1
2412900,1,0,0,0,0,1
2412950,1,1,0,0,0,1
2413000,1,0,0,0,0,1
2413050,1,1,0,0,0,1
2413100,1,0,0,0,0,1
2413150,1,1,0,0,0,1
2413200,1,0,0,0,0,1
2413250,1,1,0,0,0,1
2413300,1,0,0,0,0,1
2413350,1,1,0,0,0,1
2413400,1,0,1,0,0,1
2413450,1,1,1,0,0,1
2413500,1,0,1,0,0,1
2413500.01,1,0,1,0,z,1
2413550,1,1,1,0,z,1
2413600,1,0,0,0,z,1
2413650,1,1,0,0,z,1
2413700,1,0,0,0,z,1
2413750,1,1,0,0,z,1
2413800,1,0,0,0,z,1
2474050,1,1,0,0,z,1
2474100,1,0,1,0,z,1
2474150,1,1,1,0,z,1
2474200,1,0,1,0,z,1
2474250,1,1,1,0,z,1
2474300,1,0,0,0,z,1
2474350,1,1,0,0,z,1
2474400,1,0,0,0,z,1
2474450,1,1,0,0,z,1
2474500,1,0,0,0,z,1
2474500.01,1,0,0,0,1,1
2474550,1,1,0,0,1,1
2474600,1,0,0,0,1,1
2474600.01,1,0,0,0,0,1
2474650,1,1,0,0,0,1
2474700,1,0,0,1,0,1
2474750,1,1,0,1,0,1
2474800,1,0,0,1,0,1
2474850,1,1,0,1,0,1
2474900,1,0,0,0,0,1
2474950,1,1,0,0,0,1
2475000,1,0,0,0,0,1
2475050,1,1,0,0,0,1
2475100,1,0,0,0,0,1
2475150,1,1,0,0,0,1
2475200,1,0,0,0,0,1
2475250,1,1,0,0,0,1
2475300,1,0,0,0,0,1
2475350,1,1,0,0,0,1
2475400,1,0,0,0,0,1
2475450,1,1,0,0,0,1
2475500,1,0,0,0,0,1
2475550,1,1,0,0,0,1
2475600,1,0,0,0,0,1
2475650,1,1,0,0,0,1
2475700,1,0,0,0,0,1
2475750,1,1,0,0,0,1
2475800,1,0,0,0,0,1
2475850,1,1,0,0,0,1
2475900,1,0,0,0,0,1
2475950,1,1,0,0,0,1
2476000,1,0,1,0,0,1
2476050,1,1,1,0,0,1
2476100,1,0,1,0,0,1
2476100.01,1,0,1,0,z,1
2476150,1,1,1,0,z,1
2476200,1,0,1,0,z,1
2476250,1,1,1,0,z,1
2476300,1,0,0,0,z,1
2476350,1,1,0,0,z,1
2476400,1,0,0,0,z,1
2476450,1,1,0,0,z,1
2476500,1,0,0,0,z,1
2476500.01,1,0,0,0,0,1
2476550,1,1,0,0,0,1
2476600,1,0,0,0,0,1
2476650,1,1,0,0,0,1
2476700,1,0,0,0,0,1
2476750,1,1,0,0,0,1
2476800,1,0,0,0,0,1
2476850,1,1,0,0,0,1
2476900,1,0,0,0,0,1
2476950,1,1,0,0,0,1
2477000,1,0,0,0,0,1
2477050,1,1,0,0,0,1
2477100,1,0,0,0,0,1
2477150,1,1,0,0,0,1
2477200,1,0,0,0,0,1
2477250,1,1,0,0,0,1
2477300,1,0,0,0,0,1
2477350,1,1,0,0,0,1
2477400,1,0,0,0,0,1
2477450,1,1,0,0,0,1
2477500,1,0,0,0,0,1
2477550,1,1,0,0,0,1
2477600,1,0,0,0,0,1
2477650,1,1,0,0,0,1
2477700,1,0,0,0,0,1
2477750,1,1,0,0,0,1
2477800,1,0,0,0,0,1
2477850,1,1,0,0,0,1
2477900,1,0,0,0,0,1
2477950,1,1,0,0,0,1
2478000,1,0,0,0,0,1
2478050,1,1,0,0,0,1
2478100,1,0,0,0,0,1
2478150,1,1,0,0,0,1
2478200,1,0,0,0,0,1
2478250,1,1,0,0,0,1
2478300,1,0,0,0,0,1
2478350,1,1,0,0,0,1
2478400,1,0,0,0,0,1
2478450,1,1,0,0,0,1
2478500,1,0,0,0,0,1
2478550,1,1,0,0,0,1
2478600,1,0,0,0,0,1
2478650,1,1,0,0,0,1
2478700,1,0,0,0,0,1
2478750,1,1,0,0,0,1
2478800,1,0,0,0,0,1
2478850,1,1,0,0,0,1
2478900,1,0,0,0,0,1
2478950,1,1,0,0,0,1
2479000,1,0,0,0,0,1
2479050,1,1,0,0,0,1
2479100,1,0,0,0,0,1
2479150,1,1,0,0,0,1
2479200,1,0,0,0,0,1
2479250,1,1,0,0,0,1
2479300,1,0,0,0,0,1
2479350,1,1,0,0,0,1
2479400,1,0,0,0,0,1
2479450,1,1,0,0,0,1
2479500,1,0,0,0,0,1
2479550,1,1,0,0,0,1
2479600,1,0,0,0,0,1
2479650,1,1,0,0,0,1
2479700,1,0,0,0,0,1
2479700.01,1,0,0,0,1,1
2479750,1,1,0,0,1,1
2479800,1,0,0,0,1,1
2479850,1,1,0,0,1,1
2479900,1,0,0,0,1,1
2479900.01,1,0,0,0,0,1
2479950,1,1,0,0,0,1
2480000,1,0,0,0,0,1
2480050,1,1,0,0,0,1
2480100,1,0,0,0,0,1
2480150,1,1,0,0,0,1
2480200,1,0,0,0,0,1
2480250,1,1,0,0,0,1
2480300,1,0,0,0,0,1
2480350,1,1,0,0,0,1
2480400,1,0,0,0,0,1
2480450,1,1,0,0,0,1
2480500,1,0,0,0,0,1
2480550,1,1,0,0,0,1
2480600,1,0,0,0,0,1
2480650,1,1,0,0,0,1
2480700,1,0,0,0,0,1
2480750,1,1,0,0,0,1
2480800,1,0,0,0,0,1
2480850,1,1,0,0,0,1
2480900,1,0,0,0,0,1
2480950,1,1,0,0,0,1
2481000,1,0,0,0,0,1
2481050,1,1,0,0,0,1
2481100,1,0,0,0,0,1
2481150,1,1,0,0,0,1
2481200,1,0,0,0,0,1
2481250,1,1,0,0,0,1
2481300,1,0,0,0,0,1
2481350,1,1,0,0,0,1
2481400,1,0,0,0,0,1
2481450,1,1,0,0,0,1
2481500,1,0,0,0,0,1
2481550,1,1,0,0,0,1
2481600,1,0,0,0,0,1
2481650,1,1,0,0,0,1
2481700,1,0,0,0,0,1
2481750,1,1,0,0,0,1
2481800,1,0,0,0,0,1
2481850,1,1,0,0,0,1
2481900,1,0,0,0,0,1
2481950,1,1,0,0,0,1
